evidence_id,case_id,transaction_id,order_id,normalized_category,reason_code,evidence_type,document_text,is_required,is_relevant,is_contradictory,evidence_strength_score,evidence_quality_score,ground_truth_rank,dataset_split
CB_IN_2026_00016_EV_00,CB_IN_2026_00016,TXN_599126308314,ORD_6715835084,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_599126308314. Auth Code: AUTH_308314. Amount: INR 434.35.,True,True,False,0.8727,0.9654,1,train
CB_IN_2026_00016_EV_01,CB_IN_2026_00016,TXN_599126308314,ORD_6715835084,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_599126308314. ECI: 05 (Liability Shift Active).,True,True,False,0.9724,0.993,1,train
CB_IN_2026_00016_EV_02,CB_IN_2026_00016,TXN_599126308314,ORD_6715835084,FRAUD_UNAUTHORIZED,128,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_6715835084 for chargeback reason code 128.,False,True,True,0.5556,0.6285,2,train
CB_IN_2026_00016_EV_03,CB_IN_2026_00016,TXN_599126308314,ORD_6715835084,FRAUD_UNAUTHORIZED,128,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_6715835084.,False,False,False,0.3181,0.4108,0,train
CB_IN_2026_00016_EV_04,CB_IN_2026_00016,TXN_599126308314,ORD_6715835084,FRAUD_UNAUTHORIZED,128,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.3419,0.3372,0,train
CB_IN_2026_00017_EV_00,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_157435530493. Auth Code: AUTH_530493. Amount: INR 460.09.,True,True,False,0.8384,0.7779,1,validation
CB_IN_2026_00017_EV_01,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_157435530493. ECI: 05 (Liability Shift Active).,True,True,False,0.9446,0.8633,1,validation
CB_IN_2026_00017_EV_02,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_157435530493. Device history confirms previous account usage.,False,True,False,0.5717,0.5267,2,validation
CB_IN_2026_00017_EV_03,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_157435530493.,False,True,True,0.7083,0.7793,2,validation
CB_IN_2026_00017_EV_04,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,ORDER_CONFIRMATION,Order ORD_8130930839 confirmed and receipt dispatched to registered email. Total: INR 460.09.,False,True,False,0.7301,0.745,2,validation
CB_IN_2026_00017_EV_05,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_8130930839 for chargeback reason code 1142.,False,True,False,0.8876,0.8895,2,validation
CB_IN_2026_00017_EV_06,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.7471,0.7751,2,validation
CB_IN_2026_00017_EV_07,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.3474,0.2943,0,validation
CB_IN_2026_00017_EV_08,CB_IN_2026_00017,TXN_157435530493,ORD_8130930839,FRAUD_UNAUTHORIZED,1142,DELIVERY_TRACKING,Courier tracking record for order ORD_8130930839 confirms dispatch and transit.,False,False,False,0.25,0.2139,0,validation
CB_IN_2026_00018_EV_00,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_844868054793. Auth Code: AUTH_054793. Amount: INR 6074.57.,True,True,False,0.8599,0.6947,1,train
CB_IN_2026_00018_EV_01,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_844868054793. ECI: 05 (Liability Shift Active).,True,True,False,0.7729,0.6828,1,train
CB_IN_2026_00018_EV_02,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_844868054793 match registered cardholder location.,False,True,False,0.664,0.5487,2,train
CB_IN_2026_00018_EV_03,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_3388951564 for chargeback reason code 1142.,False,True,False,0.7689,0.6211,2,train
CB_IN_2026_00018_EV_04,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_844868054793. Device history confirms previous account usage.,False,True,False,0.8514,0.7366,2,train
CB_IN_2026_00018_EV_05,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.1889,0.1354,0,train
CB_IN_2026_00018_EV_06,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_3388951564.,False,False,False,0.2303,0.2967,0,train
CB_IN_2026_00018_EV_07,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,RETURN_POLICY,Merchant return policy document.,False,False,False,0.1643,0.2361,0,train
CB_IN_2026_00018_EV_08,CB_IN_2026_00018,TXN_844868054793,ORD_3388951564,FRAUD_UNAUTHORIZED,1142,DELIVERY_TRACKING,Courier tracking record for order ORD_3388951564 confirms dispatch and transit.,False,False,False,0.0648,0.0847,0,train
CB_IN_2026_00019_EV_00,CB_IN_2026_00019,TXN_668497959209,ORD_7525702028,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_668497959209. Auth Code: AUTH_959209. Amount: INR 438.79.,True,True,False,0.8103,0.8397,1,train
CB_IN_2026_00019_EV_01,CB_IN_2026_00019,TXN_668497959209,ORD_7525702028,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_668497959209. ECI: 05 (Liability Shift Active).,True,True,False,0.7781,0.5844,1,train
CB_IN_2026_00019_EV_02,CB_IN_2026_00019,TXN_668497959209,ORD_7525702028,FRAUD_UNAUTHORIZED,128,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_668497959209.,False,True,False,0.5617,0.5616,2,train
CB_IN_2026_00019_EV_03,CB_IN_2026_00019,TXN_668497959209,ORD_7525702028,FRAUD_UNAUTHORIZED,128,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_7525702028 for chargeback reason code 128.,False,True,False,0.6196,0.6573,2,train
CB_IN_2026_00019_EV_04,CB_IN_2026_00019,TXN_668497959209,ORD_7525702028,FRAUD_UNAUTHORIZED,128,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.2577,0.2669,0,train
CB_IN_2026_00019_EV_05,CB_IN_2026_00019,TXN_668497959209,ORD_7525702028,FRAUD_UNAUTHORIZED,128,DELIVERY_TRACKING,Courier tracking record for order ORD_7525702028 confirms dispatch and transit.,False,False,False,0.2858,0.2486,0,train
CB_IN_2026_00019_EV_06,CB_IN_2026_00019,TXN_668497959209,ORD_7525702028,FRAUD_UNAUTHORIZED,128,RETURN_POLICY,Merchant return policy document.,False,False,False,0.3718,0.4837,0,train
CB_IN_2026_00020_EV_00,CB_IN_2026_00020,TXN_782278966076,ORD_2529056611,FRAUD_UNAUTHORIZED,1142,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_782278966076. Auth Code: AUTH_966076. Amount: INR 127.98.,True,True,False,0.7589,0.8747,1,train
CB_IN_2026_00020_EV_01,CB_IN_2026_00020,TXN_782278966076,ORD_2529056611,FRAUD_UNAUTHORIZED,1142,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_782278966076. ECI: 05 (Liability Shift Active).,True,True,False,0.8104,0.7031,1,train
CB_IN_2026_00020_EV_02,CB_IN_2026_00020,TXN_782278966076,ORD_2529056611,FRAUD_UNAUTHORIZED,1142,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_782278966076 match registered cardholder location.,False,True,False,0.6549,0.6052,2,train
CB_IN_2026_00020_EV_03,CB_IN_2026_00020,TXN_782278966076,ORD_2529056611,FRAUD_UNAUTHORIZED,1142,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.7899,0.807,2,train
CB_IN_2026_00020_EV_04,CB_IN_2026_00020,TXN_782278966076,ORD_2529056611,FRAUD_UNAUTHORIZED,1142,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_2529056611.,False,False,False,0.2698,0.2543,0,train
CB_IN_2026_00020_EV_05,CB_IN_2026_00020,TXN_782278966076,ORD_2529056611,FRAUD_UNAUTHORIZED,1142,RETURN_POLICY,Merchant return policy document.,False,False,False,0.3795,0.3258,0,train
CB_IN_2026_00021_EV_00,CB_IN_2026_00021,TXN_419073371316,ORD_3562752473,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_419073371316. Auth Code: AUTH_371316. Amount: INR 3245.90.,True,True,False,0.7935,0.6131,1,train
CB_IN_2026_00021_EV_01,CB_IN_2026_00021,TXN_419073371316,ORD_3562752473,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_419073371316. ECI: 05 (Liability Shift Active).,True,True,False,0.8835,0.881,1,train
CB_IN_2026_00021_EV_02,CB_IN_2026_00021,TXN_419073371316,ORD_3562752473,FRAUD_UNAUTHORIZED,128,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.7792,0.7905,2,train
CB_IN_2026_00021_EV_03,CB_IN_2026_00021,TXN_419073371316,ORD_3562752473,FRAUD_UNAUTHORIZED,128,DELIVERY_TRACKING,Courier tracking record for order ORD_3562752473 confirms dispatch and transit.,False,False,False,0.1652,0.219,0,train
CB_IN_2026_00021_EV_04,CB_IN_2026_00021,TXN_419073371316,ORD_3562752473,FRAUD_UNAUTHORIZED,128,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_3562752473.,False,False,False,0.1608,0.0845,0,train
CB_IN_2026_00021_EV_05,CB_IN_2026_00021,TXN_419073371316,ORD_3562752473,FRAUD_UNAUTHORIZED,128,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.2447,0.2901,0,train
CB_IN_2026_00021_EV_06,CB_IN_2026_00021,TXN_419073371316,ORD_3562752473,FRAUD_UNAUTHORIZED,128,RETURN_POLICY,Merchant return policy document.,False,False,False,0.216,0.1768,0,train
CB_IN_2026_00022_EV_00,CB_IN_2026_00022,TXN_973628221955,ORD_3806398277,SUBSCRIPTION_CANCELED,1062,CANCELLATION_RECORD,Customer subscription cancellation log and date timestamp.,True,True,False,0.8398,0.7378,1,test
CB_IN_2026_00022_EV_01,CB_IN_2026_00022,TXN_973628221955,ORD_3806398277,SUBSCRIPTION_CANCELED,1062,CANCELLATION_POLICY,Merchant published cancellation policy and deadline disclosure.,False,True,False,0.7133,0.5435,2,test
CB_IN_2026_00022_EV_02,CB_IN_2026_00022,TXN_973628221955,ORD_3806398277,SUBSCRIPTION_CANCELED,1062,TERMS_ACCEPTANCE,Customer explicitly checked acceptance of subscription terms.,False,True,False,0.5777,0.6416,2,test
CB_IN_2026_00022_EV_03,CB_IN_2026_00022,TXN_973628221955,ORD_3806398277,SUBSCRIPTION_CANCELED,1062,SUBSCRIPTION_USAGE_LOG,Active digital subscription stream/download log post-billing.,False,True,False,0.6082,0.6052,2,test
CB_IN_2026_00022_EV_04,CB_IN_2026_00022,TXN_973628221955,ORD_3806398277,SUBSCRIPTION_CANCELED,1062,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_973628221955. Auth Code: AUTH_221955. Amount: INR 218.61.,False,True,False,0.734,0.7525,2,test
CB_IN_2026_00022_EV_05,CB_IN_2026_00022,TXN_973628221955,ORD_3806398277,SUBSCRIPTION_CANCELED,1062,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_3806398277 for chargeback reason code 1062.,False,True,False,0.8792,0.8552,2,test
CB_IN_2026_00022_EV_06,CB_IN_2026_00022,TXN_973628221955,ORD_3806398277,SUBSCRIPTION_CANCELED,1062,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_3806398277.,False,False,False,0.1938,0.1009,0,test
CB_IN_2026_00022_EV_07,CB_IN_2026_00022,TXN_973628221955,ORD_3806398277,SUBSCRIPTION_CANCELED,1062,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_3806398277.,False,False,False,0.2308,0.1313,0,test
CB_IN_2026_00023_EV_00,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_903809009189. Auth Code: AUTH_009189. Amount: INR 1287.66.,True,True,False,0.8306,0.7287,1,test
CB_IN_2026_00023_EV_01,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_903809009189. ECI: 05 (Liability Shift Active).,True,True,False,0.8026,0.8774,1,test
CB_IN_2026_00023_EV_02,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_903809009189 match registered cardholder location.,False,True,False,0.6446,0.7095,2,test
CB_IN_2026_00023_EV_03,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,ORDER_CONFIRMATION,Order ORD_9967914915 confirmed and receipt dispatched to registered email. Total: INR 1287.66.,False,True,False,0.5784,0.4648,2,test
CB_IN_2026_00023_EV_04,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,True,0.7182,0.7281,2,test
CB_IN_2026_00023_EV_05,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_903809009189.,False,True,False,0.6201,0.6448,2,test
CB_IN_2026_00023_EV_06,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_903809009189. Device history confirms previous account usage.,False,True,True,0.8825,0.8223,2,test
CB_IN_2026_00023_EV_07,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_9967914915 for chargeback reason code 128.,False,True,False,0.8622,0.7614,2,test
CB_IN_2026_00023_EV_08,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_903809009189.,False,True,False,0.5543,0.6041,2,test
CB_IN_2026_00023_EV_09,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,RETURN_POLICY,Merchant return policy document.,False,False,False,0.2314,0.1861,0,test
CB_IN_2026_00023_EV_10,CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,FRAUD_UNAUTHORIZED,128,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_9967914915.,False,False,False,0.1502,0.1031,0,test
CB_IN_2026_00024_EV_00,CB_IN_2026_00024,TXN_800545147366,ORD_2931150656,REFUND_NOT_RECEIVED,1061,REFUND_RECORD,Refund ARN processing record generated for transaction TXN_800545147366.,True,True,False,0.8395,0.7961,1,test
CB_IN_2026_00024_EV_01,CB_IN_2026_00024,TXN_800545147366,ORD_2931150656,REFUND_NOT_RECEIVED,1061,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,False,True,False,0.6625,0.6586,2,test
CB_IN_2026_00024_EV_02,CB_IN_2026_00024,TXN_800545147366,ORD_2931150656,REFUND_NOT_RECEIVED,1061,REFUND_POLICY,Merchant refund policy document.,False,True,False,0.7607,0.8733,2,test
CB_IN_2026_00024_EV_03,CB_IN_2026_00024,TXN_800545147366,ORD_2931150656,REFUND_NOT_RECEIVED,1061,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_2931150656 for chargeback reason code 1061.,False,True,False,0.8179,0.7901,2,test
CB_IN_2026_00024_EV_04,CB_IN_2026_00024,TXN_800545147366,ORD_2931150656,REFUND_NOT_RECEIVED,1061,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_800545147366. Amount: INR 800.71.,False,True,True,0.7448,0.7643,2,test
CB_IN_2026_00024_EV_05,CB_IN_2026_00024,TXN_800545147366,ORD_2931150656,REFUND_NOT_RECEIVED,1061,CANCELLATION_RECORD,Customer subscription cancellation log and date timestamp.,False,True,False,0.8216,0.8869,2,test
CB_IN_2026_00024_EV_06,CB_IN_2026_00024,TXN_800545147366,ORD_2931150656,REFUND_NOT_RECEIVED,1061,DELIVERY_TRACKING,Courier tracking record for order ORD_2931150656 confirms dispatch and transit.,False,False,False,0.073,0.0,0,test
CB_IN_2026_00024_EV_07,CB_IN_2026_00024,TXN_800545147366,ORD_2931150656,REFUND_NOT_RECEIVED,1061,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_2931150656.,False,False,False,0.3922,0.3643,0,test
CB_IN_2026_00025_EV_00,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_275174837066. Auth Code: AUTH_837066. Amount: INR 2110.83.,True,True,False,0.9036,0.875,1,validation
CB_IN_2026_00025_EV_01,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_275174837066. ECI: 05 (Liability Shift Active).,True,True,False,0.9875,0.9487,1,validation
CB_IN_2026_00025_EV_02,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_275174837066. Device history confirms previous account usage.,False,True,False,0.6554,0.7927,2,validation
CB_IN_2026_00025_EV_03,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,ORDER_CONFIRMATION,Order ORD_2162867181 confirmed and receipt dispatched to registered email. Total: INR 2110.83.,False,True,False,0.8939,0.8727,2,validation
CB_IN_2026_00025_EV_04,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_275174837066.,False,True,False,0.8524,0.8082,2,validation
CB_IN_2026_00025_EV_05,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_275174837066.,False,True,False,0.6831,0.6199,2,validation
CB_IN_2026_00025_EV_06,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_275174837066 match registered cardholder location.,False,True,False,0.5594,0.7363,2,validation
CB_IN_2026_00025_EV_07,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,PRIOR_UNDISPUTED_TRANSACTION,Customer completed prior undisputed transaction on same device and card.,False,True,False,0.6995,0.7384,2,validation
CB_IN_2026_00025_EV_08,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,DELIVERY_TRACKING,Courier tracking record for order ORD_2162867181 confirms dispatch and transit.,False,False,False,0.1504,0.2512,0,validation
CB_IN_2026_00025_EV_09,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.3259,0.287,0,validation
CB_IN_2026_00025_EV_10,CB_IN_2026_00025,TXN_275174837066,ORD_2162867181,FRAUD_UNAUTHORIZED,10.4,RETURN_POLICY,Merchant return policy document.,False,False,False,0.3784,0.2652,0,validation
CB_IN_2026_00026_EV_00,CB_IN_2026_00026,TXN_520048903354,ORD_9331222937,SERVICE_NOT_PROVIDED,1064,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_9331222937.,True,True,False,0.7959,0.8068,1,test
CB_IN_2026_00026_EV_01,CB_IN_2026_00026,TXN_520048903354,ORD_9331222937,SERVICE_NOT_PROVIDED,1064,INVOICE,Tax Invoice generated for order ORD_9331222937 with price breakdown. Total: INR 1849.28.,False,True,False,0.6462,0.6852,2,test
CB_IN_2026_00026_EV_02,CB_IN_2026_00026,TXN_520048903354,ORD_9331222937,SERVICE_NOT_PROVIDED,1064,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_9331222937.,False,False,False,0.1055,0.0295,0,test
CB_IN_2026_00026_EV_03,CB_IN_2026_00026,TXN_520048903354,ORD_9331222937,SERVICE_NOT_PROVIDED,1064,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_520048903354. Device history confirms previous account usage.,False,False,False,0.2914,0.2967,0,test
