case_id,transaction_id,order_id,payment_rail,network,normalized_category,dispute_amount_inr,currency,country,transaction_date,filing_delay_days,dispute_filed_date,is_tokenized,otp_entry_duration_sec,previous_successful_orders,previous_refunds,previous_chargebacks,total_evidence,relevant_evidence_count,required_evidence_count,contradictory_evidence_count,merchant_representment_won,bank_rrn_match,delivery_otp_verified,ip_geo_match,sim_swap_flag_48h,transaction_record_match,post_dispute_activity,representment_fee_inr,false_positive_cost_inr,false_negative_cost_inr,dataset_split
CB_IN_2026_01165,TXN_874720876258,ORD_6295610148,CARD,VISA,NOT_AS_DESCRIBED,21601.52,INR,IN,2026-01-11,9,2026-01-20,False,27,4,0,0,7,5,2,0,1,True,False,True,True,False,True,1200,1700,21601.52,train
CB_IN_2026_02842,TXN_494414521378,ORD_9368131653,CARD,MASTERCARD,ITEM_NOT_RECEIVED,687.42,INR,IN,2026-01-13,7,2026-01-20,False,1,3,0,0,8,6,2,0,0,True,False,True,False,True,False,1200,1700,687.42,train
CB_IN_2026_03016,TXN_953332916063,ORD_7204997928,CARD,VISA,DUPLICATE_TRANSACTION,4968.4,INR,IN,2026-01-13,7,2026-01-20,True,24,4,0,0,6,4,1,0,1,True,False,True,False,True,False,1200,1700,4968.4,train
CB_IN_2026_07436,TXN_180567033704,ORD_5457832366,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,712.56,INR,IN,2026-01-11,10,2026-01-21,True,32,7,1,1,8,6,2,0,1,False,True,True,False,True,True,300,800,712.56,train
CB_IN_2026_03489,TXN_548537092319,ORD_9927494349,CARD,RUPAY,ITEM_NOT_RECEIVED,867.53,INR,IN,2026-01-13,8,2026-01-21,False,8,1,0,0,8,5,2,0,0,True,False,True,False,True,True,300,800,867.53,train
CB_IN_2026_02655,TXN_934254099759,ORD_5249709971,CARD,RUPAY,FRAUD_UNAUTHORIZED,826.44,INR,IN,2026-01-13,8,2026-01-21,True,44,0,1,0,7,4,2,0,1,True,False,True,False,True,False,300,800,826.44,train
CB_IN_2026_00347,TXN_328045018455,ORD_6081845887,UPI,UPI_NPCI,SERVICE_NOT_PROVIDED,920.71,INR,IN,2026-01-10,11,2026-01-21,True,33,3,0,0,9,6,1,0,0,False,True,True,False,True,False,300,800,920.71,train
CB_IN_2026_08544,TXN_407712975228,ORD_8370510869,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,641.91,INR,IN,2026-01-01,20,2026-01-21,True,5,3,3,0,6,3,2,0,1,True,True,True,False,True,True,300,800,641.91,train
CB_IN_2026_04620,TXN_293821450731,ORD_6497672254,CARD,MASTERCARD,SUBSCRIPTION_CANCELED,91.5,INR,IN,2026-01-18,3,2026-01-21,True,44,2,0,2,4,2,1,0,0,True,False,False,False,True,False,1200,1700,91.5,train
CB_IN_2026_02763,TXN_384188030061,ORD_7475001912,CARD,RUPAY,RECON_SETTLEMENT_ERROR,879.63,INR,IN,2026-01-08,13,2026-01-21,True,30,6,0,0,6,3,1,0,1,True,True,True,True,True,False,300,800,879.63,train
CB_IN_2026_04600,TXN_660776731723,ORD_7493446667,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,12078.02,INR,IN,2026-01-12,9,2026-01-21,False,6,0,0,0,12,8,2,0,0,True,True,False,False,False,False,300,800,12078.02,train
CB_IN_2026_00340,TXN_223667137034,ORD_7948226439,CARD,RUPAY,FRAUD_UNAUTHORIZED,7674.14,INR,IN,2026-01-16,5,2026-01-21,True,30,5,0,0,5,3,2,0,0,True,True,True,False,True,False,300,800,7674.14,train
CB_IN_2026_02596,TXN_179861043707,ORD_9611923322,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,290.2,INR,IN,2026-01-05,16,2026-01-21,True,7,4,0,0,5,2,1,0,0,True,True,False,False,False,True,300,800,290.2,train
CB_IN_2026_05181,TXN_446421202480,ORD_8220827854,CARD,VISA,FRAUD_UNAUTHORIZED,4782.11,INR,IN,2026-01-18,3,2026-01-21,False,31,0,0,0,8,5,2,0,1,True,True,False,False,False,True,1200,1700,4782.11,train
CB_IN_2026_07203,TXN_983984387173,ORD_2376740538,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,2205.65,INR,IN,2026-01-12,9,2026-01-21,True,11,3,0,1,9,6,2,0,0,True,False,False,False,False,False,300,800,2205.65,train
CB_IN_2026_05527,TXN_278361127740,ORD_8181935375,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,763.93,INR,IN,2026-01-10,11,2026-01-21,True,31,4,0,0,5,3,1,0,0,True,True,True,False,True,False,300,800,763.93,train
CB_IN_2026_09038,TXN_424435865527,ORD_6307731355,CARD,VISA,SERVICE_NOT_PROVIDED,8716.69,INR,IN,2026-01-01,20,2026-01-21,True,8,4,1,0,8,5,1,0,0,True,False,False,False,True,True,1200,1700,8716.69,train
CB_IN_2026_09915,TXN_374897600643,ORD_8378686200,CARD,MASTERCARD,DUPLICATE_TRANSACTION,1470.86,INR,IN,2026-01-02,19,2026-01-21,True,26,2,0,0,8,5,1,0,1,True,False,True,False,True,True,1200,1700,1470.86,train
CB_IN_2026_03216,TXN_419321727223,ORD_9427710540,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,3576.94,INR,IN,2026-01-20,2,2026-01-22,True,13,3,0,0,7,5,2,0,1,True,True,True,False,False,False,300,800,3576.94,train
CB_IN_2026_03901,TXN_829262207090,ORD_7209285498,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,466.55,INR,IN,2026-01-09,13,2026-01-22,True,39,1,1,0,5,2,1,0,1,True,True,True,False,True,False,300,800,466.55,train
CB_IN_2026_00151,TXN_906544694655,ORD_9077935946,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,7522.65,INR,IN,2026-01-11,11,2026-01-22,True,39,0,0,0,7,5,2,0,0,True,True,True,False,True,True,300,800,7522.65,train
CB_IN_2026_04584,TXN_704814150069,ORD_8096859297,CARD,RUPAY,REFUND_NOT_RECEIVED,2383.31,INR,IN,2026-01-20,2,2026-01-22,True,6,4,0,0,6,4,1,0,1,True,True,True,False,True,False,300,800,2383.31,train
CB_IN_2026_08985,TXN_773722686799,ORD_5278970426,CARD,RUPAY,RECON_SETTLEMENT_ERROR,831.74,INR,IN,2026-01-03,19,2026-01-22,False,2,2,2,0,7,4,1,0,1,False,False,False,False,True,False,300,800,831.74,train
CB_IN_2026_02866,TXN_469397326199,ORD_3387255802,CARD,RUPAY,ITEM_NOT_RECEIVED,993.93,INR,IN,2026-01-07,15,2026-01-22,False,39,1,0,0,7,5,2,0,1,True,True,True,False,True,True,300,800,993.93,train
CB_IN_2026_05893,TXN_862615560177,ORD_7142826504,UPI,UPI_NPCI,NOT_AS_DESCRIBED,244.25,INR,IN,2026-01-04,18,2026-01-22,False,30,4,2,0,5,3,2,0,0,False,False,True,False,True,False,300,800,244.25,train
CB_IN_2026_06708,TXN_645379532693,ORD_6791945075,CARD,RUPAY,RECON_SETTLEMENT_ERROR,2090.13,INR,IN,2026-01-16,6,2026-01-22,True,34,4,0,0,5,3,1,0,1,True,False,True,False,True,True,300,800,2090.13,train
CB_IN_2026_04804,TXN_833297813666,ORD_6459300232,CARD,VISA,FRAUD_UNAUTHORIZED,11630.39,INR,IN,2026-01-06,16,2026-01-22,True,6,0,0,2,5,3,2,0,0,True,False,False,False,True,True,1200,1700,11630.39,train
CB_IN_2026_00793,TXN_170297553772,ORD_9719025322,CARD,RUPAY,FRAUD_UNAUTHORIZED,1897.92,INR,IN,2026-01-05,18,2026-01-23,True,1,0,2,0,6,4,2,0,0,True,True,False,False,False,False,300,800,1897.92,train
CB_IN_2026_07189,TXN_692956062501,ORD_2227575101,CARD,RUPAY,FRAUD_UNAUTHORIZED,1560.15,INR,IN,2026-01-21,2,2026-01-23,True,12,5,1,0,5,3,2,1,0,True,True,True,False,False,False,300,800,1560.15,train
CB_IN_2026_01997,TXN_401542189754,ORD_4643675550,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1768.49,INR,IN,2026-01-17,6,2026-01-23,False,44,1,2,0,6,3,2,0,1,True,True,False,False,False,True,300,800,1768.49,train
CB_IN_2026_02024,TXN_510892590694,ORD_6906304073,CARD,RUPAY,ITEM_NOT_RECEIVED,443.17,INR,IN,2026-01-12,11,2026-01-23,True,17,3,1,0,8,6,2,0,1,True,True,True,False,True,False,300,800,443.17,train
CB_IN_2026_09009,TXN_129011127606,ORD_7126101527,CARD,RUPAY,FRAUD_UNAUTHORIZED,1724.63,INR,IN,2026-01-20,3,2026-01-23,True,12,0,0,0,8,5,2,0,0,True,True,False,False,False,False,300,800,1724.63,train
CB_IN_2026_01068,TXN_120904824112,ORD_4760461148,UPI,UPI_NPCI,NOT_AS_DESCRIBED,83.38,INR,IN,2026-01-18,5,2026-01-23,False,41,1,1,0,5,3,2,0,1,True,False,True,False,False,True,300,800,83.38,train
CB_IN_2026_08766,TXN_818132727662,ORD_2902236424,CARD,VISA,RECON_SETTLEMENT_ERROR,53.0,INR,IN,2026-01-21,2,2026-01-23,True,9,1,0,0,5,3,1,0,0,True,False,False,False,False,True,1200,1700,53.0,train
CB_IN_2026_00298,TXN_801529786694,ORD_6247878504,CARD,RUPAY,FRAUD_UNAUTHORIZED,584.54,INR,IN,2026-01-19,4,2026-01-23,False,22,2,1,0,9,5,2,0,0,True,True,True,False,True,False,300,800,584.54,train
CB_IN_2026_07159,TXN_248913672755,ORD_6252728149,CARD,RUPAY,ITEM_NOT_RECEIVED,1182.85,INR,IN,2026-01-21,2,2026-01-23,True,4,3,0,0,8,6,2,0,1,True,True,False,False,True,False,300,800,1182.85,train
CB_IN_2026_01070,TXN_887596851990,ORD_9677041542,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,298.01,INR,IN,2026-01-18,6,2026-01-24,False,36,0,1,0,5,3,2,0,0,True,True,False,False,True,False,300,800,298.01,train
CB_IN_2026_04333,TXN_526650594335,ORD_1306428884,CARD,RUPAY,FRAUD_UNAUTHORIZED,970.1,INR,IN,2026-01-20,4,2026-01-24,False,27,0,1,0,9,7,2,0,0,True,False,False,False,True,False,300,800,970.1,train
CB_IN_2026_02200,TXN_206809630370,ORD_8674989789,CARD,AMERICAN_EXPRESS,ITEM_NOT_RECEIVED,1829.59,INR,IN,2026-01-10,14,2026-01-24,False,7,4,2,0,6,3,2,0,0,False,False,False,False,True,False,1200,1700,1829.59,train
CB_IN_2026_07617,TXN_716348685430,ORD_3200901058,CARD,VISA,NOT_AS_DESCRIBED,1077.53,INR,IN,2026-01-20,4,2026-01-24,True,41,6,1,0,7,4,2,0,1,False,True,True,False,False,True,1200,1700,1077.53,train
CB_IN_2026_04398,TXN_241310191736,ORD_2746574810,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,1501.24,INR,IN,2026-01-07,17,2026-01-24,True,44,2,0,0,6,3,1,0,0,True,False,False,False,False,True,300,800,1501.24,train
CB_IN_2026_00960,TXN_582911212219,ORD_2963612841,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,216.74,INR,IN,2026-01-14,10,2026-01-24,True,20,4,1,0,5,3,2,0,1,True,True,False,False,True,True,300,800,216.74,train
CB_IN_2026_01351,TXN_853945172368,ORD_4765408207,CARD,RUPAY,FRAUD_UNAUTHORIZED,3299.07,INR,IN,2026-01-03,21,2026-01-24,False,2,4,1,0,7,3,2,0,0,True,True,True,False,False,False,300,800,3299.07,train
CB_IN_2026_03778,TXN_782218974835,ORD_2448618526,CARD,RUPAY,DUPLICATE_TRANSACTION,2809.52,INR,IN,2026-01-18,6,2026-01-24,True,3,6,1,0,5,2,1,0,1,False,True,False,False,True,True,300,800,2809.52,train
CB_IN_2026_04670,TXN_241765872299,ORD_5139687185,UPI,UPI_NPCI,NOT_AS_DESCRIBED,2395.69,INR,IN,2026-01-13,11,2026-01-24,True,21,6,1,0,7,4,2,0,0,True,False,True,False,False,False,300,800,2395.69,train
CB_IN_2026_02753,TXN_172706827544,ORD_2332972725,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,464.3,INR,IN,2026-01-03,21,2026-01-24,True,13,0,0,0,8,5,2,0,0,True,False,True,False,False,False,300,800,464.3,train
CB_IN_2026_04648,TXN_379002188722,ORD_9040457836,CARD,MASTERCARD,DUPLICATE_TRANSACTION,320.13,INR,IN,2026-01-11,13,2026-01-24,True,10,3,2,1,5,2,1,0,1,True,False,True,False,True,False,1200,1700,320.13,train
CB_IN_2026_00388,TXN_206630719495,ORD_2288622513,CARD,VISA,SUBSCRIPTION_CANCELED,160.35,INR,IN,2026-01-09,15,2026-01-24,False,15,4,0,0,5,2,1,0,0,True,False,True,False,True,True,1200,1700,160.35,train
CB_IN_2026_08196,TXN_662268014008,ORD_1366491057,CARD,RUPAY,REFUND_NOT_RECEIVED,400.7,INR,IN,2026-01-12,12,2026-01-24,True,13,5,0,0,5,3,1,0,1,True,False,True,False,True,False,300,800,400.7,train
CB_IN_2026_07724,TXN_870953628145,ORD_3446522527,CARD,MASTERCARD,REFUND_NOT_RECEIVED,180.03,INR,IN,2026-01-06,18,2026-01-24,True,43,2,1,0,7,4,1,0,1,True,False,True,False,True,True,1200,1700,180.03,train
CB_IN_2026_02361,TXN_146574771043,ORD_5782412103,CARD,RUPAY,ITEM_NOT_RECEIVED,4001.33,INR,IN,2026-01-15,9,2026-01-24,False,10,2,0,0,8,5,2,0,1,True,True,True,True,False,False,300,800,4001.33,train
CB_IN_2026_09336,TXN_478659055237,ORD_8145031486,CARD,RUPAY,NOT_AS_DESCRIBED,19644.44,INR,IN,2026-01-10,14,2026-01-24,True,11,3,0,0,9,7,2,0,1,True,False,False,False,False,True,300,800,19644.44,train
CB_IN_2026_05120,TXN_660366706672,ORD_3456514286,UPI,UPI_NPCI,NOT_AS_DESCRIBED,6451.74,INR,IN,2026-01-08,16,2026-01-24,True,39,5,0,1,7,4,2,0,0,True,True,True,False,True,False,300,800,6451.74,train
CB_IN_2026_09506,TXN_613364784980,ORD_7124438757,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,912.2,INR,IN,2026-01-04,20,2026-01-24,True,3,2,0,0,7,4,1,0,1,True,False,True,False,True,True,300,800,912.2,train
CB_IN_2026_05825,TXN_242572342103,ORD_6540238055,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2179.52,INR,IN,2026-01-22,2,2026-01-24,True,16,6,0,0,9,7,2,0,1,True,True,True,False,True,True,300,800,2179.52,train
CB_IN_2026_08028,TXN_965904495841,ORD_6024088756,CARD,RUPAY,DUPLICATE_TRANSACTION,865.98,INR,IN,2026-01-09,16,2026-01-25,True,38,0,0,0,8,5,1,0,0,True,False,True,False,False,False,300,800,865.98,train
CB_IN_2026_09337,TXN_593432003032,ORD_9455740119,CARD,AMERICAN_EXPRESS,RECON_SETTLEMENT_ERROR,1116.33,INR,IN,2026-01-20,5,2026-01-25,True,24,3,1,0,5,2,1,0,1,True,False,True,False,True,True,1200,1700,1116.33,train
CB_IN_2026_02735,TXN_514033736412,ORD_9948310494,CARD,VISA,ITEM_NOT_RECEIVED,972.57,INR,IN,2026-01-07,18,2026-01-25,False,24,4,0,0,10,7,2,0,0,True,False,True,False,True,False,1200,1700,972.57,train
CB_IN_2026_02953,TXN_922042995905,ORD_5811233207,CARD,RUPAY,ITEM_NOT_RECEIVED,5213.56,INR,IN,2026-01-12,13,2026-01-25,True,10,2,0,1,8,6,2,0,1,True,True,False,False,True,False,300,800,5213.56,train
CB_IN_2026_07201,TXN_409517375918,ORD_1621960220,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,4161.59,INR,IN,2026-01-24,1,2026-01-25,True,13,5,0,0,5,2,1,1,1,True,True,True,False,True,True,300,800,4161.59,train
CB_IN_2026_05446,TXN_843983865091,ORD_5645901480,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,339.57,INR,IN,2026-01-23,2,2026-01-25,False,23,3,0,0,8,6,2,0,1,False,True,True,False,True,True,300,800,339.57,train
CB_IN_2026_04514,TXN_202836707428,ORD_5972185600,CARD,RUPAY,ITEM_NOT_RECEIVED,2301.71,INR,IN,2026-01-03,22,2026-01-25,False,9,4,0,0,9,6,2,0,0,True,True,True,False,True,True,300,800,2301.71,train
CB_IN_2026_04456,TXN_234080041761,ORD_3372590286,CARD,RUPAY,FRAUD_UNAUTHORIZED,900.76,INR,IN,2026-01-02,23,2026-01-25,False,5,0,1,0,5,3,2,0,0,True,False,False,False,False,True,300,800,900.76,train
CB_IN_2026_01141,TXN_808717487168,ORD_3632063652,UPI,UPI_NPCI,SERVICE_NOT_PROVIDED,1846.19,INR,IN,2026-01-10,15,2026-01-25,False,6,3,0,0,7,4,1,0,0,True,True,True,False,True,True,300,800,1846.19,train
CB_IN_2026_06710,TXN_239251509107,ORD_2478172817,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,360.89,INR,IN,2026-01-24,1,2026-01-25,True,4,5,0,1,6,3,1,0,1,False,True,False,False,True,False,300,800,360.89,train
CB_IN_2026_02619,TXN_911934701568,ORD_9854610354,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,2231.76,INR,IN,2026-01-13,12,2026-01-25,True,27,4,1,1,5,3,1,0,1,True,True,True,False,True,False,300,800,2231.76,train
CB_IN_2026_05811,TXN_167223808029,ORD_6615542765,CARD,AMERICAN_EXPRESS,FRAUD_UNAUTHORIZED,31849.53,INR,IN,2026-01-22,4,2026-01-26,False,4,3,0,0,9,5,2,0,0,False,False,False,True,False,True,1200,1700,31849.53,train
CB_IN_2026_04666,TXN_829808877100,ORD_1496685615,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2559.82,INR,IN,2026-01-03,23,2026-01-26,False,17,1,0,2,7,5,2,0,0,True,True,False,False,False,True,300,800,2559.82,train
CB_IN_2026_09545,TXN_347533803720,ORD_8881492911,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,985.56,INR,IN,2026-01-05,21,2026-01-26,False,4,1,1,0,11,8,2,1,0,True,False,False,False,True,False,300,800,985.56,train
CB_IN_2026_07085,TXN_781074831205,ORD_4375996418,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,1167.91,INR,IN,2026-01-04,22,2026-01-26,True,26,7,2,0,6,4,1,0,0,False,True,False,False,False,False,300,800,1167.91,train
CB_IN_2026_08400,TXN_553409751385,ORD_7703667255,CARD,RUPAY,DUPLICATE_TRANSACTION,286.02,INR,IN,2026-01-14,12,2026-01-26,False,43,0,1,0,6,4,1,0,1,True,False,False,True,True,False,300,800,286.02,train
CB_IN_2026_03545,TXN_523856924611,ORD_8233088561,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,2104.32,INR,IN,2026-01-24,2,2026-01-26,True,15,1,1,0,6,3,1,1,1,True,False,False,False,True,False,300,800,2104.32,train
CB_IN_2026_06273,TXN_123235294790,ORD_6921672411,CARD,RUPAY,RECON_SETTLEMENT_ERROR,3286.77,INR,IN,2026-01-17,9,2026-01-26,True,29,5,1,0,6,3,1,0,1,True,False,True,False,True,True,300,800,3286.77,train
CB_IN_2026_09375,TXN_295584680785,ORD_5355986011,UPI,UPI_NPCI,NOT_AS_DESCRIBED,281.3,INR,IN,2026-01-20,6,2026-01-26,True,21,2,0,0,6,4,2,0,0,True,False,True,False,True,False,300,800,281.3,train
CB_IN_2026_08415,TXN_844943414270,ORD_5500050428,UPI,UPI_NPCI,SUBSCRIPTION_CANCELED,281.91,INR,IN,2026-01-04,22,2026-01-26,True,32,3,0,0,6,3,1,0,0,True,True,True,False,True,False,300,800,281.91,train
CB_IN_2026_05889,TXN_176368588689,ORD_1906882364,CARD,RUPAY,SERVICE_NOT_PROVIDED,2509.4,INR,IN,2026-01-09,17,2026-01-26,True,41,2,0,1,7,5,1,1,1,True,False,True,False,False,True,300,800,2509.4,train
CB_IN_2026_01345,TXN_646490287444,ORD_5649152574,CARD,RUPAY,SERVICE_NOT_PROVIDED,5133.73,INR,IN,2026-01-02,24,2026-01-26,True,30,5,0,0,8,6,1,0,1,False,True,True,True,False,True,300,800,5133.73,train
CB_IN_2026_01032,TXN_558040736576,ORD_9955507048,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1990.39,INR,IN,2026-01-08,18,2026-01-26,True,22,4,0,0,8,5,2,1,0,True,True,True,False,True,False,300,800,1990.39,train
CB_IN_2026_07162,TXN_613650423627,ORD_4846604175,CARD,RUPAY,NOT_AS_DESCRIBED,268.57,INR,IN,2026-01-14,12,2026-01-26,True,32,5,0,0,6,4,2,0,1,False,False,True,False,False,False,300,800,268.57,train
CB_IN_2026_08343,TXN_419314246515,ORD_6395197043,CARD,RUPAY,REFUND_NOT_RECEIVED,1472.22,INR,IN,2026-01-23,3,2026-01-26,False,38,4,0,0,6,4,1,0,0,True,True,True,False,False,False,300,800,1472.22,train
CB_IN_2026_05261,TXN_626561880483,ORD_9470902907,CARD,VISA,DUPLICATE_TRANSACTION,240.56,INR,IN,2026-01-15,12,2026-01-27,True,43,1,3,0,6,4,1,0,1,False,False,True,False,True,False,1200,1700,240.56,train
CB_IN_2026_03224,TXN_225104570661,ORD_6241961447,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1517.1,INR,IN,2026-01-12,15,2026-01-27,True,6,4,0,0,9,7,2,0,1,True,True,True,False,True,True,300,800,1517.1,train
CB_IN_2026_03567,TXN_534617049133,ORD_2290435756,CARD,RUPAY,ITEM_NOT_RECEIVED,1087.15,INR,IN,2026-01-12,15,2026-01-27,False,32,7,1,0,9,6,2,1,0,True,False,True,True,False,False,300,800,1087.15,train
CB_IN_2026_00121,TXN_684861941399,ORD_3020378302,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,385.73,INR,IN,2026-01-02,25,2026-01-27,True,6,0,3,0,9,7,2,0,0,True,True,False,False,True,True,1200,1700,385.73,train
CB_IN_2026_05361,TXN_169539427228,ORD_5296457921,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,3256.18,INR,IN,2026-01-15,12,2026-01-27,True,10,0,0,0,11,7,2,1,0,True,True,True,False,False,False,300,800,3256.18,train
CB_IN_2026_04023,TXN_912132928236,ORD_4414559194,CARD,VISA,FRAUD_UNAUTHORIZED,4479.82,INR,IN,2026-01-07,20,2026-01-27,True,2,3,0,0,10,6,2,1,0,True,False,True,False,True,True,1200,1700,4479.82,train
CB_IN_2026_05983,TXN_402889308298,ORD_1764642334,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,253.5,INR,IN,2026-01-05,22,2026-01-27,False,29,2,0,0,6,3,1,2,1,True,False,True,False,True,True,300,800,253.5,train
CB_IN_2026_01425,TXN_452356157515,ORD_7236103646,CARD,AMERICAN_EXPRESS,ITEM_NOT_RECEIVED,7552.94,INR,IN,2026-01-16,11,2026-01-27,True,24,0,0,1,6,3,2,0,1,True,False,True,False,False,True,1200,1700,7552.94,train
CB_IN_2026_02482,TXN_195175123715,ORD_1757457466,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,1158.69,INR,IN,2026-01-19,8,2026-01-27,True,40,6,0,0,6,3,2,0,0,True,False,True,False,False,False,1200,1700,1158.69,train
CB_IN_2026_03160,TXN_984007627726,ORD_1205304150,CARD,RUPAY,NOT_AS_DESCRIBED,462.11,INR,IN,2026-01-19,8,2026-01-27,False,42,4,0,0,7,4,2,0,1,True,True,True,False,True,True,300,800,462.11,train
CB_IN_2026_02426,TXN_161758771397,ORD_6855027091,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,499.71,INR,IN,2026-01-01,26,2026-01-27,True,44,2,1,0,6,3,2,0,0,True,False,True,False,True,True,300,800,499.71,train
CB_IN_2026_04429,TXN_126848897211,ORD_7296943203,CARD,VISA,FRAUD_UNAUTHORIZED,1207.65,INR,IN,2026-01-24,3,2026-01-27,True,38,3,0,0,9,6,2,0,0,True,True,True,False,True,True,1200,1700,1207.65,train
CB_IN_2026_00621,TXN_540729767635,ORD_4966403573,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1111.43,INR,IN,2026-01-18,9,2026-01-27,False,31,4,1,0,9,7,2,0,0,True,False,True,True,True,False,300,800,1111.43,train
CB_IN_2026_07997,TXN_531221583216,ORD_6353738353,CARD,RUPAY,REFUND_NOT_RECEIVED,267.09,INR,IN,2026-01-08,19,2026-01-27,True,21,5,0,0,6,3,1,0,1,True,False,True,True,True,True,300,800,267.09,train
CB_IN_2026_06958,TXN_428272912261,ORD_7910159780,CARD,VISA,SUBSCRIPTION_CANCELED,1314.45,INR,IN,2026-01-14,13,2026-01-27,True,32,6,0,0,6,3,1,0,0,True,False,True,False,True,True,1200,1700,1314.45,train
CB_IN_2026_03566,TXN_874660025678,ORD_4799657597,CARD,RUPAY,FRAUD_UNAUTHORIZED,888.94,INR,IN,2026-01-20,7,2026-01-27,True,26,2,0,0,11,7,2,0,1,True,False,True,False,False,False,300,800,888.94,train
CB_IN_2026_01733,TXN_331851354563,ORD_2063436709,CARD,RUPAY,ITEM_NOT_RECEIVED,5175.95,INR,IN,2026-01-17,10,2026-01-27,True,44,3,0,0,7,5,2,0,1,True,True,True,False,True,False,300,800,5175.95,train
CB_IN_2026_00825,TXN_116344489522,ORD_6841076937,CARD,MASTERCARD,NOT_AS_DESCRIBED,251.0,INR,IN,2026-01-12,15,2026-01-27,False,6,4,0,0,7,5,2,0,0,True,True,False,False,True,False,1200,1700,251.0,train
CB_IN_2026_00338,TXN_176043896941,ORD_3791080182,CARD,RUPAY,ITEM_NOT_RECEIVED,887.13,INR,IN,2026-01-02,25,2026-01-27,True,32,3,1,0,9,6,2,0,1,True,True,True,False,True,False,300,800,887.13,train
CB_IN_2026_05323,TXN_137037880047,ORD_1686533620,CARD,AMERICAN_EXPRESS,SUBSCRIPTION_CANCELED,497.92,INR,IN,2026-01-09,19,2026-01-28,False,25,5,0,0,6,4,1,0,1,True,False,True,False,True,False,1200,1700,497.92,train
CB_IN_2026_01587,TXN_601301603693,ORD_2953638772,CARD,RUPAY,FRAUD_UNAUTHORIZED,509.27,INR,IN,2026-01-11,17,2026-01-28,False,21,2,0,0,6,4,2,0,0,True,True,True,True,False,False,300,800,509.27,train
CB_IN_2026_01805,TXN_714329309995,ORD_7061845813,CARD,VISA,FRAUD_UNAUTHORIZED,2590.03,INR,IN,2026-01-27,1,2026-01-28,True,6,0,0,0,7,3,2,0,0,True,False,True,True,False,True,1200,1700,2590.03,train
CB_IN_2026_04153,TXN_526586025726,ORD_1458059954,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,4429.41,INR,IN,2026-01-09,19,2026-01-28,False,18,0,1,0,10,6,2,1,0,False,False,False,False,True,False,300,800,4429.41,train
CB_IN_2026_03636,TXN_839914546513,ORD_1060499959,CARD,MASTERCARD,REFUND_NOT_RECEIVED,2418.33,INR,IN,2026-01-02,26,2026-01-28,False,35,5,0,0,6,4,1,0,0,False,True,True,False,True,False,1200,1700,2418.33,train
CB_IN_2026_07856,TXN_277183907707,ORD_7545625616,CARD,RUPAY,NOT_AS_DESCRIBED,454.0,INR,IN,2026-01-21,7,2026-01-28,True,11,2,0,0,6,3,2,0,1,True,False,True,False,False,False,300,800,454.0,train
CB_IN_2026_01355,TXN_121573319975,ORD_2417620579,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,1948.04,INR,IN,2026-01-26,2,2026-01-28,True,2,0,1,0,9,7,2,0,0,True,True,False,False,True,False,1200,1700,1948.04,train
CB_IN_2026_09518,TXN_374637637772,ORD_9808113586,CARD,RUPAY,FRAUD_UNAUTHORIZED,543.01,INR,IN,2026-01-22,6,2026-01-28,True,6,1,1,0,10,8,2,0,0,True,True,False,False,True,False,300,800,543.01,train
