case_id,bank_rrn_match_true,delivery_otp_verified_true,ip_geo_match_true,sim_swap_flag_48h_true,transaction_record_match_true,post_dispute_activity_true,account_pattern_consistent_true,_hidden_bank_leniency,_hidden_cardholder_counter,base_win_prob,noisy_win_prob,merchant_representment_won
CB_IN_2026_06823,True,False,False,False,True,False,False,0.16072075092944887,0.40830740650470315,0.02,0.02,0
CB_IN_2026_09210,True,False,True,False,True,False,True,0.645524437938599,0.33776427603144016,0.5684402461830038,0.6143682432038985,0
CB_IN_2026_06170,True,True,False,False,True,False,False,0.6173501393278029,0.49524721891698176,0.06918294502801334,0.10696541059566217,0
CB_IN_2026_08564,True,True,False,False,True,True,False,0.19151090125095407,0.37502419135674936,0.02,0.035606320231806904,0
CB_IN_2026_03230,True,True,True,False,True,False,True,0.40163813724925645,0.3697070995541815,0.5148715625167242,0.5191581684502987,1
CB_IN_2026_00344,False,False,True,False,True,True,True,0.28415044367533954,0.20759333436160432,0.17733871980488033,0.13657172669919407,0
CB_IN_2026_08093,True,False,True,False,True,False,True,0.1025903524514406,0.30170177693718747,0.04614066460045413,0.04168256080743717,0
CB_IN_2026_05131,True,False,True,False,True,False,True,0.0863837802327618,0.7372036273469635,0.8006456908932351,0.816320981514419,1
CB_IN_2026_09381,True,True,False,False,True,True,False,0.08725882011833133,0.6972502206544182,0.02,0.06362748535833336,0
CB_IN_2026_02647,False,False,False,False,False,False,True,0.13613640664565319,0.7582138965439171,0.02,0.02,0
CB_IN_2026_00619,False,True,False,False,True,False,False,0.38467255011471535,0.5115537449604936,0.02020144827886905,0.03946815000112293,0
CB_IN_2026_04725,True,True,True,False,True,False,True,0.12979736747345186,0.6809857409632504,0.6614771100004891,0.6443390273470807,1
CB_IN_2026_08719,True,True,True,False,False,False,True,0.38410632454265176,0.3741213529001056,0.15268062365510765,0.13340167680926523,0
CB_IN_2026_03997,True,True,True,False,True,False,True,0.16165496505363458,0.3250689992206106,0.2508916958843751,0.2398123835502037,1
CB_IN_2026_00689,False,False,False,False,False,True,False,0.26676853074549534,0.5685116780661699,0.02,0.023865456009779993,0
CB_IN_2026_00685,True,False,True,False,True,True,True,0.08463038699641466,0.405554206213258,0.033600225818243956,0.09249275257677546,0
CB_IN_2026_08676,True,False,True,False,True,False,True,0.30055992920470687,0.7430690433283216,0.8257602871717327,0.8301032836293025,1
CB_IN_2026_09702,True,True,True,False,True,False,True,0.18062034507720265,0.2215446839959898,0.8135199730096653,0.7951438360092983,1
CB_IN_2026_01443,True,True,False,False,True,False,True,0.12414513756787512,0.396061159288228,0.7892913005793222,0.8083384372075261,1
CB_IN_2026_04512,True,True,False,False,True,False,False,0.14658323464409967,0.5261050217614885,0.02,0.060906975006475,0
CB_IN_2026_05513,True,True,True,True,True,True,True,0.0441091514537614,0.08113533119452677,0.8611795650549987,0.853220262612122,1
CB_IN_2026_05190,False,True,True,False,False,False,True,0.23887256181480457,0.392762800537436,0.07338842736403295,0.02,0
CB_IN_2026_08645,False,True,True,False,True,False,True,0.2516387144072335,0.5125547698388335,0.24294116874498467,0.2759780643056139,1
CB_IN_2026_00845,True,False,True,False,True,True,True,0.597597962710517,0.276245888638755,0.20808716666138655,0.17520288327156552,0
CB_IN_2026_07853,True,False,True,False,True,False,True,0.5694762333570147,0.20988009533574092,0.11134913846926768,0.14168942031835266,0
CB_IN_2026_00609,True,False,False,False,True,True,False,0.15073429260192858,0.6295669129913997,0.6691314238130914,0.6209745468615147,1
CB_IN_2026_09874,True,True,False,False,False,False,False,0.19762652541765255,0.233338347283729,0.02452455299097117,0.07772612998387464,0
CB_IN_2026_08930,False,False,True,False,True,False,True,0.2647391975439671,0.4113889405749042,0.05462980964778563,0.0947664958784688,0
CB_IN_2026_02004,True,True,True,False,True,False,True,0.4295309059386887,0.49179177418217374,0.2663645312944253,0.2656284459217045,0
CB_IN_2026_08517,True,True,False,False,True,False,False,0.07735103790548216,0.5179385178255056,0.7714882727661073,0.7987603384755255,1
CB_IN_2026_00464,True,False,True,False,True,False,False,0.17818657136585922,0.19847138817974772,0.02586660604620969,0.050558307904389095,0
CB_IN_2026_05029,True,False,True,False,True,False,True,0.6892963335686619,0.6505824372706257,0.08165731630117687,0.1403520806447158,0
CB_IN_2026_00922,True,True,True,False,False,False,True,0.2080724730364997,0.7707894587087744,0.7618897508935025,0.7569808262300841,0
CB_IN_2026_08067,True,True,True,False,True,False,True,0.4106756560622089,0.5074104513722951,0.8825400335902356,0.8602400771736334,1
CB_IN_2026_09856,False,True,True,False,True,False,True,0.4528694239238247,0.30760536330868765,0.5344330802884618,0.5500851843821709,1
CB_IN_2026_06720,True,False,False,False,False,True,False,0.31302332725390974,0.6388495987548244,0.037677839394986735,0.03856220891141509,0
CB_IN_2026_05252,True,True,False,False,True,False,False,0.3473333992171341,0.2626256596341418,0.02,0.02,0
CB_IN_2026_01102,False,True,True,False,True,False,True,0.162299492943128,0.42746476379168186,0.8407294627740072,0.8225656689482658,1
CB_IN_2026_06412,True,True,True,False,True,False,True,0.2517763618414368,0.8404326678809991,0.8101698966328725,0.8138304895752437,1
CB_IN_2026_01457,True,True,True,False,False,False,True,0.2988617791434792,0.1048660726799141,0.8393768062292261,0.8701426736161407,1
CB_IN_2026_09559,True,True,True,False,True,False,True,0.45327731261099197,0.6814068438605615,0.8002525931272628,0.8346112285326608,1
CB_IN_2026_05583,True,False,True,False,False,True,True,0.09506298385637377,0.5313180576607736,0.8422757522966875,0.8532658543006452,1
CB_IN_2026_04146,True,True,True,False,True,False,True,0.3570512803835328,0.42228177843094533,0.8846179758029294,0.8504541569706794,1
CB_IN_2026_07441,True,False,True,False,False,False,True,0.2597948066957526,0.3329612680568633,0.881879249997804,0.902855712095312,1
CB_IN_2026_09945,True,True,True,False,True,False,True,0.076252405055436,0.24599275165133724,0.2485510134415186,0.22275387167207178,0
CB_IN_2026_07752,True,True,True,False,False,True,True,0.31358750010284314,0.45882798183283807,0.8757477018290574,0.8644670178757773,1
CB_IN_2026_02955,True,False,True,False,True,False,True,0.17908550048015776,0.29999548537557297,0.8554907115200616,0.8458933424800433,1
CB_IN_2026_06428,True,False,True,False,True,False,True,0.1204032787239764,0.1024604296623583,0.06820235048064134,0.03897683233141257,0
CB_IN_2026_08108,True,False,True,False,True,True,True,0.3220156584920207,0.2591617847040874,0.07672570054863374,0.03595461524150364,0
CB_IN_2026_09533,False,False,True,False,True,False,True,0.36878615246137564,0.10403071560362062,0.747851266735003,0.6984609205447982,1
CB_IN_2026_06882,True,True,True,False,True,False,True,0.2980587179677091,0.13906482824478694,0.8858605633316464,0.9069349302911952,1
CB_IN_2026_03499,True,False,False,False,False,False,False,0.25326976543478813,0.35025542860420794,0.05936682899175379,0.07600136540752601,0
CB_IN_2026_06483,True,False,False,False,True,False,True,0.431491188580223,0.36500319247710655,0.07927862338191612,0.048434507955141336,0
CB_IN_2026_00414,False,True,True,False,False,True,True,0.665949695692645,0.4224381718428662,0.8816701462988308,0.9280905096985056,1
CB_IN_2026_05739,True,False,True,False,True,True,True,0.14567238741080413,0.660751062783094,0.02,0.02,0
CB_IN_2026_06005,True,True,False,False,True,False,False,0.06449764680636234,0.25954969918016485,0.02,0.06136928080453659,0
CB_IN_2026_01864,True,True,True,False,True,False,True,0.02335192555471851,0.37412328348940777,0.8293899027176255,0.8489840481735595,1
CB_IN_2026_05509,True,True,False,False,True,True,False,0.40929544975634374,0.3797324004092853,0.04489922988987596,0.08758982245817937,0
CB_IN_2026_04526,True,True,True,False,False,True,True,0.17749537751935357,0.39600961902895443,0.795698483399427,0.8151455161739629,1
CB_IN_2026_06272,False,True,True,False,False,False,True,0.44097527178977897,0.590321844500288,0.13788484816474467,0.15272961966847623,0
CB_IN_2026_01534,True,True,True,False,True,False,True,0.21824930002458118,0.51005613466965,0.7891843025359847,0.7874823144408462,1
CB_IN_2026_05459,True,False,True,False,True,False,True,0.43160078044428696,0.6228796510150666,0.25350412855180776,0.29588811492096817,0
CB_IN_2026_06247,True,True,True,False,True,False,True,0.3025585046521355,0.6294978760653128,0.8573572329517251,0.9318512664847607,0
CB_IN_2026_03936,True,False,False,False,True,True,True,0.12050736890639861,0.26046893055722065,0.8724139912130459,0.8669661387238593,1
CB_IN_2026_02105,True,True,True,False,True,True,True,0.3667767145702642,0.6090608815929055,0.8471071175891411,0.9036109707015423,1
CB_IN_2026_01640,True,True,True,False,False,False,True,0.3068207388606763,0.3218625365039387,0.08863223501288728,0.08380514197256737,0
CB_IN_2026_02050,False,True,True,False,True,False,True,0.5122373467765111,0.5313085771833864,0.5127511827777943,0.497649919285315,1
CB_IN_2026_02035,False,True,False,False,True,False,True,0.3289330237708661,0.39608033397328973,0.26386392945517495,0.25632160219906863,0
CB_IN_2026_02431,True,True,True,False,True,False,True,0.05799636884905199,0.5240295887407108,0.4229948354587038,0.4276924412789747,1
CB_IN_2026_05652,True,True,True,False,True,True,True,0.13138003700422526,0.7794198094894963,0.8018236234915574,0.851344466563888,1
CB_IN_2026_08114,True,True,False,False,True,True,False,0.2502805386884509,0.25858387748055567,0.031268526115606834,0.02,0
CB_IN_2026_02425,True,True,True,False,True,False,True,0.3691529809857001,0.5894705468029205,0.849351303037992,0.9244805100609823,1
CB_IN_2026_08410,False,False,True,False,True,False,True,0.08833142032359442,0.2923580993331239,0.24536396050551892,0.19541607596086974,0
CB_IN_2026_06759,True,False,True,False,True,False,True,0.3476357693020516,0.6733584357235742,0.23838044874388875,0.3401286205773393,1
CB_IN_2026_06021,True,True,False,False,True,False,False,0.23525738138245603,0.5260416701364564,0.8596267187522492,0.8558403339639777,1
CB_IN_2026_00811,True,True,False,False,True,False,False,0.12249999723873134,0.5384233136941498,0.8248576682992328,0.8185883875946902,0
CB_IN_2026_06454,True,False,False,False,True,True,False,0.1955775474444019,0.2474235346199309,0.022001979295890747,0.02,0
CB_IN_2026_07955,True,True,True,False,True,True,True,0.6240672102631614,0.6195679262927833,0.8769312726023011,0.856043268545821,1
CB_IN_2026_07233,True,True,True,False,True,False,True,0.06247616533034778,0.4935260336322533,0.8221445364764164,0.7596680007268269,0
CB_IN_2026_01248,True,False,True,False,True,False,True,0.10459196074499512,0.3743683784665932,0.0391141974427401,0.050880042620168424,0
CB_IN_2026_00995,True,True,True,False,False,False,True,0.2199439201657389,0.4298559765752919,0.7974076727623595,0.7280106528266197,1
CB_IN_2026_00585,True,True,False,False,True,False,True,0.3538255119508598,0.3895483785265754,0.8175042235814456,0.7892110526244082,1
CB_IN_2026_00607,True,True,True,False,True,False,True,0.16509140567951597,0.8031033192109119,0.6535006367604507,0.5780545807107477,1
CB_IN_2026_07952,True,False,False,False,True,False,False,0.49160765489164476,0.44507712412825295,0.051559962359091015,0.029049673959539543,0
CB_IN_2026_07998,True,True,True,False,True,True,True,0.14819903359020767,0.458712196335053,0.8559126643973196,0.8715139317573616,1
CB_IN_2026_06578,True,False,False,False,True,False,False,0.40928302178298087,0.5735492446915147,0.02,0.020623980645066507,0
CB_IN_2026_07307,True,True,True,False,True,False,True,0.03267985069291135,0.6011980667856465,0.8078017754045848,0.8510617476625523,1
CB_IN_2026_08967,True,True,True,False,True,True,True,0.16909694713588735,0.19605095980953452,0.1944117454557473,0.19834209620125007,1
CB_IN_2026_05340,True,True,True,True,True,False,True,0.34294315757144295,0.18770653448526312,0.8863825254600468,0.9262778369835926,1
CB_IN_2026_05879,False,True,True,False,True,False,True,0.5335705743855683,0.3542581477158307,0.24357539271973905,0.20883121811920552,1
CB_IN_2026_04042,True,True,True,False,True,False,True,0.20628518791629377,0.37823595928701637,0.8709306266212536,0.8674250328281137,1
CB_IN_2026_03196,True,False,True,False,False,True,False,0.40353045180194125,0.2862317433865346,0.10380047987757948,0.0987336861566126,0
CB_IN_2026_03808,False,False,True,False,False,False,True,0.619286164340168,0.361424760086522,0.10217186371216797,0.10821191267206501,0
CB_IN_2026_01261,True,True,True,False,False,False,True,0.637258514744565,0.3454345814229117,0.8559275636270566,0.8788365264365235,1
CB_IN_2026_08278,True,True,True,False,True,False,True,0.09897216782773335,0.44676784665940256,0.4427792565666363,0.4701490942847652,1
CB_IN_2026_08813,False,False,True,True,False,False,True,0.20219468346883246,0.7582222907015682,0.02,0.023930637523579504,0
CB_IN_2026_05960,True,False,True,False,True,False,True,0.48074110858812286,0.5602991025716005,0.2656590227734147,0.2527668118555367,1
CB_IN_2026_00208,True,True,False,False,False,True,False,0.15142952810240698,0.6001400648383953,0.02,0.06177756008540261,0
CB_IN_2026_08662,True,True,True,False,False,False,True,0.36255406785995714,0.20589953528319174,0.8369165346148757,0.8027768143885557,1
CB_IN_2026_03463,True,True,True,False,True,True,True,0.30295913655144957,0.4518468232646395,0.8551704140597101,0.836450490356167,1
CB_IN_2026_08890,True,False,True,False,True,False,True,0.15786630056141945,0.21236445707478152,0.06170751035989219,0.049565579058699655,0
CB_IN_2026_04467,False,True,True,False,False,False,True,0.6653823058588139,0.6481096174638442,0.7290349149566733,0.7888887427047601,1
CB_IN_2026_02937,True,False,True,False,False,True,True,0.28817364736746226,0.2563085680653656,0.5091884442636877,0.39213665156675276,0
CB_IN_2026_00142,False,False,True,False,True,False,True,0.36306478458036767,0.5983648002292201,0.1277312941267221,0.12125036289233072,0
CB_IN_2026_04790,True,True,True,False,True,False,True,0.22870279823345965,0.3746015910402358,0.8039841766839916,0.8743336907823578,1
CB_IN_2026_08996,True,True,False,False,True,False,False,0.3021438721537831,0.370108110555835,0.024912557847381375,0.03890189938938399,0
CB_IN_2026_06374,True,True,False,False,True,False,False,0.5033680872126796,0.7253074889464568,0.02,0.02,0
CB_IN_2026_08363,True,False,False,False,True,False,False,0.3099941234972197,0.5330563040933032,0.02,0.03156882392269842,0
CB_IN_2026_09946,True,True,False,True,False,False,False,0.30612563060493925,0.36696655538923395,0.02,0.06984341051873778,0
CB_IN_2026_08760,True,True,True,False,False,True,False,0.6436800167965977,0.4054186041292259,0.08792321273993567,0.04431928489964123,0
CB_IN_2026_08466,True,True,True,False,False,False,True,0.24738242066031443,0.12404249465130023,0.2812816410141077,0.2684584048160901,1
CB_IN_2026_09717,True,True,True,False,True,False,True,0.4188861009575934,0.6689312782726745,0.8473732042876437,0.907304434819217,1
CB_IN_2026_06643,True,True,True,False,True,False,True,0.2850711033402891,0.4792139681968322,0.25028713558115145,0.23678466391695968,0
CB_IN_2026_04649,True,False,True,False,True,True,True,0.2555595937116681,0.14095077490673733,0.9005720737547265,0.8637915670646065,1
CB_IN_2026_02420,True,False,False,False,True,False,False,0.4903032389356846,0.4706667047412867,0.8757697181981535,0.7742999812316825,1
CB_IN_2026_09740,False,True,True,False,True,False,True,0.2920212109138809,0.3990143310458602,0.8091411122050797,0.8202749643418596,1
CB_IN_2026_02857,True,False,True,False,True,False,True,0.13497637260880543,0.560072659432727,0.844189898769784,0.8058009657099823,0
CB_IN_2026_04168,True,False,True,False,True,False,True,0.19309580720921843,0.48555718956519567,0.15578558300706435,0.17566877542968554,0
CB_IN_2026_03262,True,True,True,False,False,False,True,0.031291721894393,0.4234785109373737,0.8454071555335898,0.8224667398117116,1
CB_IN_2026_04982,True,False,True,False,True,False,True,0.08812069647028702,0.44949915165126647,0.8296245684113078,0.8625239332996602,0
CB_IN_2026_01831,True,True,True,False,True,True,True,0.31028623158178087,0.5091104572901745,0.8503233020607963,0.8758781570546447,1
CB_IN_2026_07136,True,True,True,False,True,False,True,0.11228289783158657,0.12245632909917677,0.2652283148298727,0.23120067721823062,0
